rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario
407456,2,1,31,3,54.4679,0.000314336,1.53396,48.7442,766285888,1682959064,501496,1101413,1.06172,1.06172,121,121,157.638,769275,ns3::ThompsonSamplingWifiManager,E
407457,1,1,1,1,46.4484,0.000196412,1.42275,57.3079,901251072,1682959064,589824,1101413,1.01625,1.01625,121,121,115.848,839172,ns3::ThompsonSamplingWifiManager,B
407457,2,1,1,1,46.783,0.00019867,1.42906,56.9437,895620392,1682959064,586139,1101413,1.00361,1.00361,121,121,116.448,837629,ns3::ThompsonSamplingWifiManager,B
407457,1,1,1,2,2.5529,1.65905e-05,0.0869459,104.274,1639994760,1682959064,1073295,1101413,1.00645,1.00645,121,121,17.8065,93318.6,ns3::ThompsonSamplingWifiManager,C
407457,2,1,1,2,7.07636,2.71714e-05,0.285573,99.4321,1563866744,1682959064,1023473,1101413,1.0049,1.0049,121,121,27.8091,292276,ns3::ThompsonSamplingWifiManager,C
407457,1,1,1,2,6.38189,2.58537e-05,0.235649,100.175,1575554416,1682959064,1031122,1101413,1.00483,1.00483,121,121,26.6583,242983,ns3::ThompsonSamplingWifiManager,D
407457,2,1,1,2,2.14652,1.56614e-05,0.0849376,104.708,1646834088,1682959064,1077771,1101413,1.00558,1.00558,121,121,16.8794,91543.3,ns3::ThompsonSamplingWifiManager,D
407457,1,1,1,3,2.75755,1.70377e-05,0.0848169,104.06,1636550648,1682959064,1071041,1101413,1.01285,1.01285,121,121,18.2481,90842.4,ns3::ThompsonSamplingWifiManager,E
407457,2,1,1,3,1.15052,1.34349e-05,0.0670377,105.776,1663596248,1682959064,1088741,1101413,1.00833,1.00833,121,121,14.6271,72986.7,ns3::ThompsonSamplingWifiManager,E
407457,1,1,3,1,47.1118,0.000217734,1.42376,56.5981,890087504,1682959064,582518,1101413,1.01625,1.01625,121,121,126.834,829366,ns3::ThompsonSamplingWifiManager,B
407457,2,1,3,1,47.4495,0.000219786,1.44014,56.2306,884403344,1682959064,578798,1101413,1.00361,1.00361,121,121,127.212,833549,ns3::ThompsonSamplingWifiManager,B
407457,1,1,3,2,2.7353,1.89121e-05,0.0909499,104.078,1636925008,1682959064,1071286,1101413,1.00645,1.00645,121,121,20.2603,97433.4,ns3::ThompsonSamplingWifiManager,C
407457,2,1,3,2,7.48965,3.02862e-05,0.322348,98.9898,1556911288,1682959064,1018921,1101413,1.0049,1.0049,121,121,30.8592,328447,ns3::ThompsonSamplingWifiManager,C
407457,1,1,3,2,6.39451,2.61843e-05,0.238826,100.162,1575342024,1682959064,1030983,1101413,1.00483,1.00483,121,121,26.9955,246226,ns3::ThompsonSamplingWifiManager,D
407457,2,1,3,2,2.07561,1.86842e-05,0.0781272,104.784,1648027456,1682959064,1078552,1101413,1.00558,1.00558,121,121,20.1518,84264.3,ns3::ThompsonSamplingWifiManager,D
407457,1,1,3,3,2.76781,1.72344e-05,0.0843498,104.049,1636377984,1682959064,1070928,1101413,1.01285,1.01285,121,121,18.4567,90332.6,ns3::ThompsonSamplingWifiManager,E
407457,2,1,3,3,1.16278,1.36117e-05,0.0671186,105.763,1663389968,1682959064,1088606,1101413,1.00833,1.00833,121,121,14.8177,73065.7,ns3::ThompsonSamplingWifiManager,E
407457,1,1,5,1,54.6307,0.000265623,1.5445,48.5516,763546184,1682959064,499703,1101413,1.01625,1.01625,121,121,132.732,771793,ns3::ThompsonSamplingWifiManager,B
407457,2,1,5,1,56.5196,0.000287395,1.58608,46.53,731757672,1682959064,478899,1101413,1.00361,1.00361,120.988,120.988,137.633,759574,ns3::ThompsonSamplingWifiManager,B
407457,1,1,5,2,3.93349,1.97896e-05,0.116391,102.796,1616759992,1682959064,1058089,1101413,1.00645,1.00645,121,121,20.9391,123152,ns3::ThompsonSamplingWifiManager,C
407457,2,1,5,2,9.40537,3.32839e-05,0.438703,96.9399,1524670488,1682959064,997821,1101413,1.0049,1.0049,121,121,33.2113,437747,ns3::ThompsonSamplingWifiManager,C
407457,1,1,5,2,6.56457,2.61533e-05,0.257121,99.9797,1572480080,1682959064,1029110,1101413,1.00483,1.00483,121,121,26.9146,264606,ns3::ThompsonSamplingWifiManager,D
407457,2,1,5,2,4.12053,6.0902e-05,0.126583,102.595,1613612312,1682959064,1056029,1101413,1.00558,1.00558,121,121,64.3142,133675,ns3::ThompsonSamplingWifiManager,D
407457,1,1,5,3,2.85724,1.72491e-05,0.0867925,103.954,1634872904,1682959064,1069943,1101413,1.01285,1.01285,121,121,18.4555,92863,ns3::ThompsonSamplingWifiManager,E
407457,2,1,5,3,1.24349,1.36386e-05,0.0681439,105.677,1662031576,1682959064,1087717,1101413,1.00833,1.00833,121,121,14.8349,74121.3,ns3::ThompsonSamplingWifiManager,E
407457,1,1,7,1,54.9703,0.000273725,1.54335,48.1882,757831464,1682959064,495963,1101413,1.01625,1.01625,121,121,135.757,765445,ns3::ThompsonSamplingWifiManager,B
407457,2,1,7,1,54.1661,0.000260295,1.53398,49.0438,771366488,1682959064,504821,1101413,1.00361,1.00361,120.999,120.999,131.402,774383,ns3::ThompsonSamplingWifiManager,B
407457,1,1,7,2,4.05425,1.98556e-05,0.120375,102.667,1614727752,1682959064,1056759,1101413,1.00645,1.00645,121,121,20.9826,127208,ns3::ThompsonSamplingWifiManager,C
407457,2,1,7,2,9.57661,3.36176e-05,0.483398,96.7567,1521788680,1682959064,995935,1101413,1.0049,1.0049,121,121,33.4809,481432,ns3::ThompsonSamplingWifiManager,C
407457,1,1,7,2,6.57882,2.6472e-05,0.259762,99.9644,1572240184,1682959064,1028953,1101413,1.00483,1.00483,121,121,27.2384,267283,ns3::ThompsonSamplingWifiManager,D
407457,2,1,7,2,3.93549,6.06666e-05,0.129628,102.794,1616726376,1682959064,1058067,1101413,1.00558,1.00558,120.999,120.999,64.1892,137155,ns3::ThompsonSamplingWifiManager,D
407457,1,1,7,3,2.90309,1.83369e-05,0.0881223,103.905,1634101264,1682959064,1069438,1101413,1.01285,1.01285,121,121,19.6101,94241.3,ns3::ThompsonSamplingWifiManager,E
407457,2,1,7,3,1.31277,1.37629e-05,0.0687993,105.602,1660865712,1682959064,1086954,1101413,1.00833,1.00833,121,121,14.9596,74781.7,ns3::ThompsonSamplingWifiManager,E
407457,1,1,9,1,57.1263,0.000325267,1.61298,45.8887,721546048,1682959064,472216,1101413,1.02166,1.02166,120.985,120.985,153.596,761675,ns3::ThompsonSamplingWifiManager,B
407457,2,1,9,1,57.9124,0.000343781,1.64209,45.0369,708316624,1682959064,463558,1101413,1.00428,1.00428,120.995,120.995,159.362,761203,ns3::ThompsonSamplingWifiManager,B
407457,1,1,9,2,4.42795,2.66479e-05,0.138753,102.27,1608438504,1682959064,1052643,1101413,1.00645,1.00645,120.997,120.997,28.0507,146058,ns3::ThompsonSamplingWifiManager,C
407457,2,1,9,2,16.0202,0.000142858,0.935163,89.8672,1413344992,1682959064,924964,1101413,1.0049,1.0049,120.993,120.993,132.138,864992,ns3::ThompsonSamplingWifiManager,C
407457,1,1,9,2,6.8039,2.83263e-05,0.270919,99.7236,1568452272,1682959064,1026474,1101413,1.00483,1.00483,121,121,29.0762,278091,ns3::ThompsonSamplingWifiManager,D
407457,2,1,9,2,12.3835,0.000189963,0.826969,93.7553,1474550560,1682959064,965020,1101413,1.00558,1.00558,120.998,120.998,183.318,798041,ns3::ThompsonSamplingWifiManager,D
407457,1,1,9,3,10.5002,8.11487e-05,0.608046,95.7747,1506244336,1682959064,985762,1101413,1.01285,1.01285,121,121,79.9932,599389,ns3::ThompsonSamplingWifiManager,E
407457,2,1,9,3,9.76373,0.000182776,0.555299,96.5617,1518639472,1682959064,993874,1101413,1.00833,1.00833,120.997,120.997,181.656,551897,ns3::ThompsonSamplingWifiManager,E
407457,1,1,11,1,62.4127,0.000359278,1.80107,40.2477,632578248,1682959064,413991,1101413,1.08769,1.08769,121,121,148.737,745628,ns3::ThompsonSamplingWifiManager,B
407457,2,1,11,1,62.8292,0.000365262,1.81455,39.7755,625569312,1682959064,409404,1101413,1.00403,1.00403,120.995,120.995,149.539,742886,ns3::ThompsonSamplingWifiManager,B
407457,1,1,11,2,7.47049,3.16667e-05,0.311024,99.0112,1557233696,1682959064,1019132,1101413,1.00598,1.00598,121,121,32.2725,316975,ns3::ThompsonSamplingWifiManager,D
407457,2,1,11,2,22.7586,0.000115379,1.05907,82.655,1299941416,1682959064,850747,1101413,1.00993,1.00993,121,121,98.1583,900999,ns3::ThompsonSamplingWifiManager,D
407457,1,1,11,2,5.16518,2.6554e-05,0.172291,101.478,1596031144,1682959064,1044523,1101413,1.00645,1.00645,121,121,27.7362,179962,ns3::ThompsonSamplingWifiManager,C
407457,2,1,11,2,23.9912,6.76215e-05,1.09702,81.3332,1279197288,1682959064,837171,1101413,1.00591,1.00591,121,121,56.6107,918392,ns3::ThompsonSamplingWifiManager,C
407457,1,1,11,3,16.2673,4.61415e-05,0.963355,89.6055,1409187304,1682959064,922243,1101413,1.01577,1.01577,121,121,42.5536,888448,ns3::ThompsonSamplingWifiManager,E
407457,2,1,11,3,20.1589,5.26554e-05,1.00519,85.4363,1343692640,1682959064,879380,1101413,1.00925,1.00925,121,121,46.304,883944,ns3::ThompsonSamplingWifiManager,E
407457,1,1,13,1,62.7068,0.000361228,1.80766,39.968,627629056,1682959064,410752,1101413,1.19329,1.19329,121,121,148.375,742502,ns3::ThompsonSamplingWifiManager,B
407457,2,1,13,1,62.5324,0.000359404,1.80119,40.094,630564344,1682959064,412673,1101413,1.00674,1.00674,120.995,120.995,148.316,743302,ns3::ThompsonSamplingWifiManager,B
407457,1,1,13,2,7.58408,3.51759e-05,0.333623,98.8896,1555322168,1682959064,1017881,1101413,1.00598,1.00598,121,121,35.8049,339589,ns3::ThompsonSamplingWifiManager,D
407457,2,1,13,2,23.1121,0.000115943,1.06561,82.2861,1293991384,1682959064,846853,1101413,1.02379,1.02379,121,121,98.1868,902412,ns3::ThompsonSamplingWifiManager,D
407457,1,1,13,3,16.5243,4.93748e-05,0.970796,89.3294,1404861536,1682959064,919412,1101413,1.01438,1.01438,121,121,45.3958,892561,ns3::ThompsonSamplingWifiManager,E
407457,2,1,13,3,20.3509,5.27402e-05,1.00596,85.2331,1340460920,1682959064,877265,1101413,1.01249,1.01249,121,121,46.2671,882493,ns3::ThompsonSamplingWifiManager,E
407457,1,1,15,1,62.3559,0.000359205,1.79614,40.3537,633534776,1682959064,414617,1101413,1.22096,1.22096,120.999,120.999,148.932,744710,ns3::ThompsonSamplingWifiManager,B
407457,2,1,15,1,62.7706,0.000365769,1.80809,39.8387,626554872,1682959064,410049,1101413,1.00674,1.00674,120.996,120.996,149.983,741404,ns3::ThompsonSamplingWifiManager,B
407457,1,1,15,2,16.2801,0.00015113,0.95985,89.5845,1408971856,1682959064,922102,1101413,1.00598,1.00598,121,121,139.357,885080,ns3::ThompsonSamplingWifiManager,D
407457,2,1,15,2,22.9136,0.000116586,1.0633,82.4998,1297333120,1682959064,849040,1101413,1.02379,1.02379,120.998,120.998,98.9861,902781,ns3::ThompsonSamplingWifiManager,D
407457,1,1,15,3,20.8995,0.000152676,1.0127,84.6505,1331228744,1682959064,871223,1101413,1.01438,1.01438,120.996,120.996,133.015,882286,ns3::ThompsonSamplingWifiManager,E
407457,2,1,15,3,20.3771,5.65138e-05,1.00987,85.2059,1340020856,1682959064,876977,1101413,1.01249,1.01249,120.999,120.999,49.5612,885628,ns3::ThompsonSamplingWifiManager,E
407457,1,1,17,1,64.7338,0.000500796,1.88274,37.8003,593516456,1682959064,388427,1101413,1.19987,1.19987,120.992,120.992,194.522,731307,ns3::ThompsonSamplingWifiManager,B
407457,2,1,17,1,64.6866,0.00050473,1.87942,37.7882,594309488,1682959064,388946,1101413,1.00674,1.00674,120.997,120.997,196.312,730991,ns3::ThompsonSamplingWifiManager,B
407457,1,1,17,2,20.3045,0.000179987,1.01192,85.2782,1341243256,1682959064,877777,1101413,1.00598,1.00598,121,121,157.988,888239,ns3::ThompsonSamplingWifiManager,D
407457,2,1,17,2,27.0812,0.000218115,1.19456,78.0361,1227193336,1682959064,803137,1101413,1.0202,1.0202,121,121,175.176,959399,ns3::ThompsonSamplingWifiManager,D
407457,1,1,17,3,28.0012,0.000202456,1.19519,77.0474,1211710112,1682959064,793004,1101413,1.01396,1.01396,121,121,160.548,947790,ns3::ThompsonSamplingWifiManager,E
407457,2,1,17,3,24.7137,0.00020203,1.12916,80.5647,1267037464,1682959064,829213,1101413,1.01249,1.01249,121,121,167.526,936315,ns3::ThompsonSamplingWifiManager,E
407457,1,1,19,1,68.3869,0.00056922,2.0233,33.8596,532035848,1682959064,348191,1101413,1.1191,1.1191,121,121,198.197,704495,ns3::ThompsonSamplingWifiManager,B
407457,2,1,19,1,68.2253,0.000573106,2.01414,34.0023,534755688,1682959064,349971,1101413,1.0075,1.0075,120.995,120.995,200.57,704890,ns3::ThompsonSamplingWifiManager,B
407457,1,1,19,2,24.9416,7.70052e-05,1.13876,80.3177,1263202184,1682959064,826703,1101413,1.00808,1.00808,121,121,63.6603,941417,ns3::ThompsonSamplingWifiManager,D
407457,2,1,19,2,33.9734,0.000245074,1.28244,70.6541,1111201328,1682959064,727226,1101413,1.0092,1.0092,120.999,120.999,178.224,932620,ns3::ThompsonSamplingWifiManager,D
407457,1,1,19,3,35.0871,0.00011776,1.2923,69.4656,1092457352,1682959064,714959,1101413,1.01555,1.01555,121,121,84.1934,923938,ns3::ThompsonSamplingWifiManager,E
407457,2,1,19,3,32.2683,0.000220157,1.25331,72.4864,1139897168,1682959064,746006,1101413,1.01699,1.01699,120.994,120.994,164.238,934977,ns3::ThompsonSamplingWifiManager,E
407457,1,1,21,1,72.3242,0.000554471,2.18608,29.8843,465772600,1682959064,304825,1101413,2.08912,2.08912,121,121,169.016,666373,ns3::ThompsonSamplingWifiManager,B
407457,2,1,21,1,72.0489,0.00055042,2.16019,29.9144,470405496,1682959064,307857,1101413,1.02143,1.02143,120.994,120.994,169.45,665028,ns3::ThompsonSamplingWifiManager,B
407457,1,1,21,2,25.4425,7.92607e-05,1.14794,79.8913,1254772208,1682959064,821186,1101413,1.10814,1.10814,120.935,120.935,65.0877,942676,ns3::ThompsonSamplingWifiManager,D
407457,2,1,21,2,42.1065,0.000194149,1.37943,61.9605,974324616,1682959064,637647,1101413,1.02571,1.02571,120.997,120.997,123.798,879589,ns3::ThompsonSamplingWifiManager,D
407457,1,1,23,1,71.9541,0.000549229,2.15465,30.0157,472000728,1682959064,308901,1101413,1.01568,1.01568,120.989,120.989,169.657,665572,ns3::ThompsonSamplingWifiManager,B
407457,2,1,23,1,72.1987,0.000552715,2.18116,29.8571,467884296,1682959064,306207,1101413,1.43591,1.43591,120.994,120.994,169.245,667885,ns3::ThompsonSamplingWifiManager,B
407457,1,1,23,2,25.6323,8.33716e-05,1.1422,79.5773,1251578688,1682959064,819096,1101413,1.00616,1.00616,121,121,68.2893,935574,ns3::ThompsonSamplingWifiManager,D
407457,2,1,23,2,42.1719,0.000196047,1.38012,61.8858,973222928,1682959064,636926,1101413,1.01776,1.01776,120.999,120.999,124.868,879033,ns3::ThompsonSamplingWifiManager,D
407457,1,1,25,1,72.5967,0.000597158,2.18372,29.3265,461187072,1682959064,301824,1101413,1.01591,1.01591,120.995,120.995,180.236,659100,ns3::ThompsonSamplingWifiManager,B
407457,2,1,25,1,73.0656,0.000609349,2.2183,28.9236,453294952,1682959064,296659,1101413,1.43098,1.43098,121,121,180.768,658078,ns3::ThompsonSamplingWifiManager,B
407457,1,1,27,1,76.1885,0.000741895,2.35857,25.4816,400737864,1682959064,262263,1101413,1.01576,1.01576,121,121,194.571,618564,ns3::ThompsonSamplingWifiManager,B
407457,2,1,27,1,76.6005,0.000730307,2.40353,25.1283,393803800,1682959064,257725,1101413,1.43104,1.43104,120.997,120.997,188.218,619450,ns3::ThompsonSamplingWifiManager,B
407457,1,1,25,2,25.9024,8.87591e-05,1.15039,79.2884,1247032888,1682959064,816121,1101413,1.00616,1.00616,121,121,72.4381,938856,ns3::ThompsonSamplingWifiManager,D
407457,2,1,25,2,43.2515,0.000235724,1.39427,60.7305,955053480,1682959064,625035,1101413,1.01776,1.01776,120.998,120.998,147.336,871469,ns3::ThompsonSamplingWifiManager,D
407457,1,1,27,2,36.5995,0.000223664,1.32597,67.8419,1067003928,1682959064,698301,1101413,1.00642,1.00642,121,121,156.185,925928,ns3::ThompsonSamplingWifiManager,D
407457,2,1,27,2,59.6524,0.000358557,1.71465,43.1801,679034032,1682959064,444394,1101413,1.01856,1.01856,120.995,120.995,159.34,761982,ns3::ThompsonSamplingWifiManager,D
407457,1,1,29,1,75.8746,0.00077077,2.31526,25.8182,406020160,1682959064,265720,1101413,1.01576,1.01576,120.996,120.996,204.808,615210,ns3::ThompsonSamplingWifiManager,B
407457,2,1,29,1,79.4614,0.000886865,2.55094,22.2728,345656520,1682959064,226215,1101413,2.51934,2.51934,120.922,120.922,200.621,577062,ns3::ThompsonSamplingWifiManager,B
407457,1,1,29,2,42.2815,0.000257551,1.40404,61.7638,971378632,1682959064,635719,1101413,1.00642,1.00642,120.996,120.996,163.73,892576,ns3::ThompsonSamplingWifiManager,D
407457,2,1,29,2,62.2554,0.000448284,1.80233,40.3969,635226272,1682959064,415724,1101413,1.02988,1.02988,120.999,120.999,186.362,749271,ns3::ThompsonSamplingWifiManager,D
407457,1,1,31,2,36.8541,0.000226853,1.33143,67.5808,1062719416,1682959064,695497,1101413,1.0223,1.0223,120.996,120.996,157.776,926006,ns3::ThompsonSamplingWifiManager,D
407457,2,1,31,2,56.5898,0.000358421,1.61659,46.4657,730576528,1682959064,478126,1101413,1.042,1.042,120.998,120.998,171.37,772933,ns3::ThompsonSamplingWifiManager,D
407458,1,1,1,1,46.7543,0.000198504,1.43613,56.9748,896103240,1682959064,586455,1101413,1.00369,1.00369,120.999,120.999,116.413,842224,ns3::ThompsonSamplingWifiManager,B
407458,2,1,1,1,46.4068,0.000195713,1.41125,57.3539,901952424,1682959064,590283,1101413,1.01945,1.01945,121,121,115.526,833035,ns3::ThompsonSamplingWifiManager,B
407458,1,1,1,2,2.58759,1.66744e-05,0.0897076,104.235,1639411064,1682959064,1072913,1101413,1.00402,1.00402,121,121,17.8902,96248.5,ns3::ThompsonSamplingWifiManager,C
407458,2,1,1,2,7.2653,2.79196e-05,0.30817,99.2366,1560686976,1682959064,1021392,1101413,1.0131,1.0131,121,121,28.5169,314762,ns3::ThompsonSamplingWifiManager,C
407458,1,1,1,2,6.38035,2.58289e-05,0.242594,100.176,1575580392,1682959064,1031139,1101413,1.00412,1.00412,121,121,26.6331,250148,ns3::ThompsonSamplingWifiManager,D
407458,2,1,1,2,1.9741,1.52704e-05,0.0792336,104.899,1649735760,1682959064,1079670,1101413,1.01279,1.01279,121,121,16.487,85546.1,ns3::ThompsonSamplingWifiManager,D
